,text,label
6981,Bàn phím cho cảm giác gõ không tốt. Tuy nhiên kết nối unify & bluetooth ổn định và thuận tiện. Mình dùng được gần 3 tháng thì xảy ra hiện tượng một vài phím bị mất tín hiệu lúc nhận lúc không. Gửi bảo hành thì TTBH trả lại rồi báo đứt nguồn nên không bảo hành??? Chắc đứt nguồn mà nó còn chạy? Không bao giờ xài nữa.,1
6982,Sản phẩm k giốg trog quảg cáo,1
6983,Tôi chỉ có chút không hài lòng về đĩa CD thu bài nghe bị lỗi ở một số phần khiến cho người học thật khó chịu. Xin công ty kiểm tra kỹ chất lượng để giao cho khách hàng chất lượng tốt nhất. Xin cảm ơn!,1
6984,Mùi nào cũng giống mùi nào trả thấy khác gì,1
6985, Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thanks shop.,0
6986, Rất đáng tiền.nói chung là ổn.mk ưng,0
6987, Đóng gói sản phẩm chưa dk đẹp nh khá chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0
6988, Chất lượng sản phẩm tuyệt vvờ.Giày đep  Đóng gói sản phẩm rất đẹp và chắc chắn,0
6989,Shop gửi thiếu 8 đôi giày mà không chịu giải quyết cho khách hàng . Hẹn từ tuần trước qua tới hôm nay  nt từ zalo qua shopee ngày nào cũng hẹn giải quyết xử lí . Rồi báo cho mình chuyển tiền lại đưa stk cũng ko thấy tiền đâu . Hẹn sáng nt  chiều nt  tối nt rồi cũng trốn luôn !!!,1
6990,Cuốn sách này là của tác giả Rawdon Wyatt chứ không phải Nguyễn Hoàng Thanh Ly - Đặng Ái Vy.Trên bìa sách cũng không có ghi tên tác giả này sách này copy từ một cuốn sách khác cùng tên,1
6991, Đóng gói sản  Đóng gói sản phẩm rất đẹp và chắc chắn.mua về đồng hồ đã bị chết rồi. Ngày lấy ko biết bao nhiêu lần.đổi lại được ko shop.mua cặp đồng hồ khác. ,0
6992,  Shop phục vụ rất tốthàng cũng được nói chung phù hợp với giá tiền,0
6993, Chất lượng sản phẩm tuyệt vời nhưng bình hơi nhỏ so với mình nghĩ,0
6994,son ko lì lắm,0
6995,Chưa sử dụng nên chưa biết thế nàonhận hàng shop gói ok .,0
6996,to và khác như trong hinh,1
6997,"Tôi đã đặt mua sản phẩm này. Mất đến 5 ngày để nhận sản phẩm.Lúc kiểm tra,  hộp sản phẩm móp méo và sản phẩm bị trầy bề mặt đáy bàn ủi..Ngay hôm đó, tôi đã gửi 2 yêu cầu đổi trả trên website và không có phản hồi..Sau đó nhiều lần gọi Hotline, mới gặp được nhân viên hỗ trợ và được hỗ trợ đổi sản phẩm khác..Tôi đã theo sát  và thấy sản phẩm đóng gói và sẵn sàng giao hàng từ ngày 17 /10. Vậy mà tới hôm nay tôi vẫn chưa nhận được sản phẩm..Và càng thất vọng hơn khi đã gửi yêu cầu hỏi tại sao lại chưa giao. Vẫn không có phản hồi..Gọi Hotline thì không ai nghe máy,.THẬT SỰ THẤT VỌNG VỀ TIKI.",1
6998,Vận chuyển chậm ,1
6999,Vai hơi rộng ti ,0
7000,Mình đã mong đợi điều gì đó mới mẻ hơn. Có lẽ mình đã qua tuổi đọc những gì được viết trong đó rồi cũng nên,1
7001,"son màu cam đẹp, hợp với da ngăm và da vàng.son mượt không bột và không khô môi",0
7002,"T rất khó chịu khi chai toner sample mà cũng làm giả đc là sao1. Quét barcode ko hiển thị web chính hãng kiehl's mà toàn web chợ mỹ phẩm việt.2. Chữ Kiehl's bong tróc, lấy tay cào nhẹ mực bong tùm lum.3. Code chấm chấm ( hàng thật in đậm ko chấm chấm) ",1
7003,Màu hơi lem nhưng vẫn rất ok,0
7004, Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.Cảm ơn shop nhìu nhìu ❤❤,0
7005,Trong lúc lắp ráp. Mình siết nhẹ thì các khớp nối không giữ được (thanh treo sẽ bị tụt xuống). Còn vặn chạy là bị vỡ ra hỏng luôn. Nói chung là thật sự thất vọng. Tiki cần kiểm tra nguồn hàng kĩ hơn.,1
7006,Lắp vô đi xóc là bị kêu rất khó chịu,1
7007,"""Alienware là trùm hỏng vặt, được cái mã, giá thì bình thường thậm chí còn rẻ hơn so với Asus và Msi . Với lại có điên mới mua con alien 18 này, con này đã hết sản xuất từ 2 năm trước và đang clear hàng , dùng cpu Haswell ko phải skylake như các đời còn lại.""",1
7008, Chất lượng sản phẩm rất kém. Quét cả buổi ko đc cái bacode mặc dù bacode rất bựlúc được lúc không. Phí tiền mua ,1
7009,T còn hơn 2 tháng nữa mới sinh mua sớm hi vọng lúc sd vẫn đc shop bảo hành nếu ko may máy trục trặc. Hàng shop giao đủ phu kiện y hình shop gói hàng cẩn thận giao hàng cho bên vc rất nhanh. Tks shop,0
7010,Shop mix cho mình rất nhiều nhiều  rất thích .  Đóng gói sản phẩm rất đẹp và chắc chắn .  Shop phục vụ rất tốt,0
7011,Mình là một đứa da rất nhạy cảm nên chọn mua cái gì cũng phải cân nhắc rất kĩ từ thành phần đến nhãn hiệu. Ban đầu mua của shop thấy sốc vì nhãn mác nhìn khác chai của mấy shop khác tưởng hàng lởm xong lên web tra check code các kiểu thì may nó vẫn ra 😅😅 hàng chuẩn giao hàng nhanh gói hàng siêu kĩ,0
7012,Chất lượng bánh bình thường vận chuyển làm bán dập nát trông càng không muốn ăn.,1
7013,Rất thích gel Benton. Dưỡng ẩm vừa đủ cho da dầu vào mùa hè. ,0
7014,dt j ma hk thay chu j het,1
7015,Giày khá đẹp giao hàng nhanh,0
7016,quần áo size 18kg mà bé quá chỉ vừa cho bạn 12kg thôi:( ko biết có phải shop giao nhầm số ko ?,1
7017,Khô gà quá ướt ,1
7018,giao hàng chậm. đặt 3màu mà giao 1màu trắng,1
7019, Thời gian giao hàng rất nhanh sáng đặt trưa giao. ,0
7020,Lắp rắp ko chặt. Nếu cấm vào ổ điện cứng quá lức gỡ ra thì cục sạc sẽ bị sút ra. Sạc thì cũng dễ bị nóng. Ko an toàn.,1
7021,Giá thành hợp lý sách in khá đẹp thời gian giao hàng cũng rất nhanh.,0
7022,*^^* perfect,0
7023, Shop phục vụ rất kém. Thời gian giao hàng rất chậm,1
7024,Khăn trắng khổ to. Chưa dùng nên k biết có mềm và hút nước k,0
7025,. Hàng rất đẹp <3 !,1
7026,"3G mình bật là lúc ở trong nội thành đó, mình bật suốt mà chả lên được 3G, mạng chậm",1
7027,Chất áo cotton ok nhưng mình thấy nó vẫn ko mỏng và nhẹ như áo canifa thích cotton của canifa hơn,0
7028,Cấu hình mạnh nhưng sử dụng hay bị out chương trình,0
7029,Chất lượng sản phẩm rất kém. Quyển mưu sát tuổi xuân bìa nhăn hết.,1
7030,"""con ip chạy android đây sao. Đẹp mà ngon quá.""",0
7031, Thời gian giao hàng rất nhanh Đã dùng qua nhiều loại chất mask mỏng serum dễ thấm rất ưng  Rất đáng tiền,0
7032, Chất lượng sản phẩm rất kém mua 10 so giao 11 so. Shop ko uy tin lam an nho le!  Rất không đáng tiền,1
7033,Giao hàng nhanh và cẩn thận trọng đóng gói. ,0
7034,Không có gì được cả ngoài màu sắc !,1
7035,Giao hàg cực lâu đã z sp còn bị trầy 😣 Tiền nào của nấy ,1
7036,Mặt nạ đắp sướng lăm luôn ạ. Giao hàng siêu nhanh,0
7037, Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt.,0
7038,Giày qá đẹp luôn hih. Cho 6saooooo,0
7039,thái độ giao hàng của shipped rất khó chịu,1
7040,Chưa hài lòng.,0
7041,Hàng đẹp lắm ạ. Cho shop 5 sao nha 😂,0
7042,Giao thiếu hàng shop k cho trả hàng hoàn tiền.,1
7043,Hàng Fake mà nói xuất xứ ở hồng kông ,1
7044,Shop phục vụ rất tốt. Thời gian giao hàng rất nhanh. Đóng gói sản phẩm rất đẹp và chắc chắn.,0
7045,Mới mua một tuần đã  hư hết một cái,1
7046,Vải mỏng min sờ rất thích,0
7047, Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói kỷ thêm chút nữa shop nhé . Mình cắt bao bì bi phạm vào làm rách bao bi chứa khô gà  ,0
7048,Shop phục vụ rất kém.Đặt 6c size 3 nhưng shop ship 6c là 3 size khác nhau.Nói là nv k ktranhưng k thể chấp nhận được.6c để vào gập gọn gàng chẳng lẽ dài ngắn lệch nhau đến 10-15cm mà k biết ktra lại.Đó là cố tình bắt khách lấy. Shop phục vụ kém Shop phục vụ kém,1
7049,Biết là rẻ thì phải chịu thôi nhưng cứ ghi giá sỉ các thứ bla... bla... làm mình tưởng ốp chỉ mỏng hơn mấy ốp chống sốc 1 xíu thôi ai ngờ nó mỏng le i xì cái loại ốp bình thường mỏng nhất :) Thà cứ để ảnh mỏng le cho ngta biết còn hơn lấy ảnh dày cui xong bán cái ốp mỏng le :) ,1
7050,Mask mùi thơm. Đắp tương đối thích. Hợp cả cho da nhạy cảm có mụn 😍,0
7051, Thời gian giao hàng rất chậm Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém,1
7052, Chất lượng sản phẩm thì ok nhưng hợp đã bị mở ra trước đó rồi. Bỏ tiền ra mua hàng mới mà bị mở nấp rồi cảm giác như hàng sài rồi v.,1
7053,Giao hàng chậm đóng gói sp k cẩn thận Đóng gói sản phẩm kém,1
7054, Chất lượng sản phẩm tuyệt vời.Ngon tuyệt mình rất thích,0
7055,Chất lượng quá kém mới đeo 30 phút đã bị chậm mất 2 phút rồi😂😂😂😂,0
7056, Đóng gói sản phẩm rất đẹp và chắc chắn.Mình k có đếm số tờnhưng mình ngĩ cũng có sai sót trong khâu đóng gói nên mọi ng cũng đừng câu nệ 10-20 tờ qá.giá vậy cũng phải chăng rồi.,0
7057, Shop phục vụ kém! ,1
7058, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh ..sẽ ủng hộ shop,0
7059,"Shop làm việc rất uy tín, tuy có sự nhầm.lẫn nhưng shop nhanh chóng xử lý hàng đẹp sẽ ủng hộ shop dài dài",0
7060,Rất tuyệt. Kiểu dáng đẹp chất liệu dây đeo tốt,0
7061,Mua hàng của shop lúc nào cũng yên tâm.,0
7062,Ăn rất ngon con mình rất thích. Thanks!,0
7063,Shop giao thiếu hàng,0
7064,mình ít khi đọc truyện phương tây nhưng truyện này được giới thiệu là khá ổn nên mới đọc thử công thêm với cái tên Marc Levy - gần như một con dấu bảo hành. thực ra nếu câu chuyện có yếu tố hành động này được chuyển thể thành một bộ phim thì cũng khá hấp dẫn đấy nhưng bởi nó là văn viết nên sự tưởng tượng của mình có hạn mình thấy không được cuốn hút. đoạn đầu khá là lan man đọc dẫn mãi vẫn chưa tới phần gay cấn. phần phía sau thì tàm tạm. nói chung truyện không hay như mình mong đợi,1
7065, Chất lượng sản phẩm tuyệt vời. Mua đúng lúc deal 5k. Hài lòng,0
7066,San phẩm xấu chất vãi cứng ngắc ko có độ co giản tôi xin trả lại hàng cho shop,1
7067,hàng bị lổi dổi hoài ko dc bên shoopee làm ăn tất trách,1
7068, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn..Shop rất dễ thương mua hàng còn đc nhận quà nữa :),0
7069, Chất lượng sản phẩm tuyệt vờ...i Rất đáng tiền Rất đáng tiền,0
7070,  Chất lượng sản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậmĐặt loại này giao loại kia,1
7071,Nhỏ xinh tay thon nhỏ đeo rất đẹp. Thời gian giao hàng rất nhanh.,0
7072,Ko có j đặc sắc. Chống nắng tạm ổn. Mùi rất nông. Rất bết rít. Xài phải xài tẩy trang.,1
7073,Day hoi to mat đa đep.cam on shop,0
7074,Màu cực lì và cực xinh. Tất cả đều vượt mong đợi điểm trừ duy nhất là mùi son nồng lắm như mùi hóa chất hóa phẩm. Nhưng mà mùi đó chỉ có khi vừa đánh son lên môi khi màu son khô lại và lì lên thì không có mùi gì cả 💞💞💞 Chị chủ gói kĩ quá  em thích điểm này hihi 💞💞,0
7075, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,0
7076, Chất lượng sản phẩm tuyệt vời. Cám ơn shop nhiều ạ.,0
7077,Tiki gửi hàng quá chậm.Son sau khi mở ra vài ngày thì bị nổi hạt li ti.có vấn đề tôi không dám dùng nữa.Lần đầu mua tiki luôn.Thất vọng tràn trề....,1
7078,Không đúng hàng giao bán,0
7079,Sản phẩm hỏng chốt và ko chạy. Đúg là tiền nào của lấy. ,1
7080,Chưa sử dụng thử nên ko biết kết quả thế nào thời gian giao hàng hơi lâu,0
7081,Sài không mượt và không thơm như loại cũ mình đã sài,1
7082,Mất tiền ngu..vẫn đang chờ shop bắn trả lại tiền như đã hứa.mua lần t1 thiếu tận mấy sp bảo sh bù sh bảo đặt đơn khác sh sẽ gửi kèm hàng bù.oke đặt lần t2 và kết quả cũng k nhận đc hàng bù nào luôn..làm ăn có tâm thì chắc chẳng để nv,1
7083,Son đẹp check code ok ,0
7084,Mua 2 lần của shop thì cả 2 lần đều giao thiếu hàng. Lần đầu mua 2 cái gối 48k shop trả 4 card mobi 20k. Lần 2 giao thiếu đũa ăn 10k. Gửi tin nhắn yêu cầu chuyển card lần 1 và lần 2 20k thì mấy ngày rồi vẫn chưa chuyển. Nếu shop chủ động liên lạc với mình mình sẽ sửa lại đánh giá.,1
7085,Áo rất đẹp vải mềm mịn mình rất thích. Sẽ tiếp tục ủng hộ shop lần sau. ,0
7086,"""Sáng nay vừa nâng cấp ip6s lên ios 9.3.2 . kiểm tra kết nối bluetooth với tai nghe bluetooth vẫn không nhận được như bản ios 9.3.1 . Thất vọng ...!""",1
7087,  Chất lượng sản phẩm kém   đồng hồ dơ bên trong  nhân viên đổ thừa lổi do nhà sản xuất,1
7088,Độ hoàn thiện k tốt.khá nặng.đi 1 chiếc to 1 chiếc hơi bé,1
7089,Lừa đảomáy ko sử dụng dc.nt cho shop k thèm trả lời.,0
7090,Đợi mình dùng thử rồi cho nhận xét sau. Đóng gói sản phẩm rất đẹp và chắc chắn,0
7091,Ghi là 10 số cho đầu số 05 đúng là lừa đảo,1
7092,Vote cho shop 5 sao về cách phục vụ cũng như thời gian giao hàng rất nhanh rất chuyên nghiệp. Mình mua 2 lần lần nào cũng rất ưng ý mask xài êm nước hoa hồng sửa rửa mặt cũng rất ok ! Shop còn tặng thêm sample nữa nhất định sẽ ủng hộ những lần sau 👍,0
